production_log_id,pds,machine_id,product_id,leader_id,manager_id,operator_id,supervisor_id,start_time,end_time,product_weight,material_weight,cut_pallet_count,waste_endroll_weight,waste_trim_weight,waste_production_weight,waste_core_weight,returned_material_weight,log_note
1080,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/15/2025 0:20,1332,1332,37800,20,8,52,35,0,
190,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/18/2025 0:28,1333,1333,"43,400",17,3,49,0,0,
1037,25030219,2,13,1,1,1,1,3/14/2025 13:49,3/14/2025 16:21,1333,1333,39900,38,4,51,25,0,
1043,25030233,5,1,1,1,1,1,3/14/2025 13:52,3/14/2025 16:16,1333,1333,39400,32,3,100,25,0,
1045,25030233,5,1,1,1,1,1,3/14/2025 13:52,3/14/2025 15:21,1334,1334,39400,32,3,100,25,0,
1008,25030094,2,13,1,1,1,1,3/13/2025 14:00,3/13/2025 15:45,1335,1335,16200,23,4,17,11,0,
1036,25030219,2,13,1,1,1,1,3/14/2025 13:49,3/14/2025 15:49,1335,1335,39900,38,4,51,25,0,
1107,25030337,2,13,1,1,1,1,3/15/2025 13:46,3/15/2025 16:25,1335,1335,27100,13,2,40,30,0,
1131,25030338,2,13,1,1,1,1,3/17/2025 8:34,3/17/2025 11:00,1335,1335,11100,7,1,11,9,0,
1129,25030338,2,13,1,1,1,1,3/15/2025 21:46,3/15/2025 23:11,1338,1338,13000,2,1,25,10,0,
1297,25020830,2,179,1,1,1,1,3/19/2025 19:20,3/19/2025 20:55,1338,1338,31700,10,2,25,30,0,
1880,25030787,2,1,1,1,1,1,4/1/2025 4:38,4/1/2025 6:31,1338,1486,31050,22,3,30,30,148,
1044,25030233,5,1,1,1,1,1,3/14/2025 13:52,3/14/2025 15:32,1338,1338,39400,32,3,100,25,0,
309,25020409,2,2,1,1,1,1,2/20/2025 17:35,2/20/2025 18:52,1339,1339,"21,700",3,1,20,0,0,
36,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,1341,1341,"42,700",26,3,15,0,0,
1020,25030233,2,1,1,1,1,1,3/13/2025 19:02,3/13/2025 20:24,1341,"1,341",11800,3,0,3,22,0,
1106,25030337,2,13,1,1,1,1,3/15/2025 13:46,3/15/2025 14:55,1341,1341,27100,13,2,40,30,0,
1154,25030220,2,94,1,1,1,1,3/17/2025 13:55,3/17/2025 15:28,1342,1342,28600,37,4,38,20,0,
1224,25020548,2,179,1,1,1,1,3/18/2025 12:05,3/18/2025 13:57,1343,1343,33350,4,3,10,30,0,
513,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 19:25,1345,1345,"38,350",47,5,83,60,0,
626,25020632,2,56,1,1,1,1,3/4/2025 10:39,3/4/2025 13:24,1345,1545,"15,520",6,3,20,10,200,
1266,25020829,2,179,1,1,1,1,3/19/2025 9:07,3/19/2025 10:35,1345,1345,18900,12,6,25,20,0,
380,25020271,2,13,1,1,1,1,2/24/2025 9:48,2/24/2025 12:20,1346,1346,"19,100",5,2,10,8,0,
429,25020505,2,2,1,1,1,1,2/25/2025 16:57,2/25/2025 19:26,1346,1346,"18,200",16,4,23,20,0,
1723,25030776,2,94,1,1,1,1,3/27/2025 17:59,3/27/2025 20:14,1347,1350,25300,17,3,10,24,0,
1194,25020548,2,179,1,1,1,1,3/17/2025 21:53,3/17/2025 23:05,1348,1348,15950,10,2,10,15,0,
340,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/22/2025 0:30,1349,1349,"46,500",18,3,34,0,0,
233,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 22:56,1350,1350,"38,300",12,2,23,0,0,
1251,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/19/2025 0:41,1350,1350,37800,16,3,20,30,0,
1299,25020830,2,179,1,1,1,1,3/19/2025 19:20,3/19/2025 20:42,1350,1350,31700,10,2,25,30,0,
1441,25030494,2,56,1,1,1,1,3/21/2025 16:23,3/21/2025 18:03,1350,1447,15600,4,2,11,12,130,
460,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/27/2025 0:19,1351,1351,"40,100",20,7,35,28,0,
1095,25030234,2,1,1,1,1,1,3/15/2025 9:18,3/15/2025 10:54,1353,1353,18900,7,3,15,12,0,
548,25020634,2,18,1,1,1,1,3/1/2025 9:57,3/1/2025 11:04,1354,1354,"23,100",14,2,30,20,0,
1282,25020830,2,179,1,1,1,1,3/19/2025 13:47,3/19/2025 15:00,1354,1354,25000,2,2,11,20,0,
125,25020274,2,2,1,1,1,1,2/15/2025 13:45,2/15/2025 15:20,1355,1355,"30,800",4,1,20,0,0,
364,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/22/2025 23:59,1355,1355,"37,600",10,2,21,30,0,
1249,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/19/2025 0:07,1356,1356,37800,16,3,20,30,0,
35,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,1358,1358,"42,700",26,3,15,0,0,
365,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/22/2025 22:47,1358,1358,"37,600",10,2,21,30,0,
461,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/26/2025 23:14,1358,1358,"40,100",20,7,35,28,0,
56,25020117,2,13,1,1,1,1,2/13/2025 21:03,2/13/2025 22:02,1359,1359,"37,800",15,6,43,0,0,
341,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/22/2025 0:21,1359,1359,"46,500",18,3,34,0,0,
325,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 13:43,1360,1360,"34,300",21,4,21,0,0,
354,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 15:12,1360,1360,"45,700",11,4,25,34,0,
366,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/22/2025 23:18,1360,1360,"37,600",10,2,21,30,0,
55,25020117,2,13,1,1,1,1,2/13/2025 21:03,2/13/2025 22:02,1361,1361,"37,800",15,6,43,0,0,
290,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 15:55,1362,1362,"35,000",31,7,21,0,0,
316,25020276,2,1,1,1,1,1,2/20/2025 21:47,2/20/2025 23:37,1363,1363,"22,400",2,1,22,0,0,
234,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 23:07,1364,1364,"38,300",12,2,23,0,0,
326,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 14:11,1364,1364,"34,300",21,4,21,0,0,
353,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 16:38,1364,1364,"45,700",11,4,25,34,0,
145,25020274,2,2,1,1,1,1,2/15/2025 20:56,2/15/2025 22:44,1365,1365,"25,900",18,5,30,0,0,
37,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,1366,1366,"42,700",26,3,15,0,0,
213,25020183,2,13,1,1,1,1,2/18/2025 13:43,2/18/2025 15:54,1366,1366,"18,400",7,3,12,0,0,
30,25020075,2,1,1,1,1,1,2/12/2025 21:07,2/12/2025 22:02,1367,1367,"14,000",10,4,18,0,0,
352,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 16:26,1367,1367,"45,700",11,4,25,34,0,
72,25020117,2,13,1,1,1,1,2/14/2025 9:23,2/14/2025 11:41,1368,1368,"18,900",22,4,8,0,0,
108,25020118,2,13,1,1,1,1,2/14/2025 21:07,2/14/2025 22:44,1369,1369,"36,400",32,6,52,0,0,
291,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 15:11,1372,1372,"35,000",31,7,21,0,0,
292,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 16:17,1372,1372,"35,000",31,7,21,0,0,
631,25020711,2,110,1,1,1,1,3/4/2025 13:42,3/4/2025 15:22,1373,1373,"14,700",12,4,37,12,0,
109,25020118,2,13,1,1,1,1,2/14/2025 21:07,2/14/2025 22:29,1374,1374,"36,400",32,6,52,0,0,
635,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 16:42,1374,1374,"38,400",11,5,48,39,0,
1156,25030220,2,94,1,1,1,1,3/17/2025 13:55,3/17/2025 15:37,1376,1415,28600,37,4,38,20,0,
126,25020274,2,2,1,1,1,1,2/15/2025 13:45,2/15/2025 14:58,1377,1377,"30,800",4,1,20,0,0,
639,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 14:53,1377,1377,"38,400",11,5,48,39,0,
188,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/17/2025 23:04,1379,1379,"43,400",17,3,49,0,0,
191,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/17/2025 23:58,1380,1380,"43,400",17,3,49,0,0,
279,25020434,2,67,1,1,1,1,2/19/2025 20:22,2/19/2025 23:07,1383,1383,"14,050",11,2,28,0,0,
767,25020494,5,67,1,1,1,1,3/7/2025 9:38,3/7/2025 10:55,1388,1388,15700,12,3,9,11,0,
771,25020494,5,67,1,1,1,1,3/7/2025 9:39,3/7/2025 12:29,1388,1388,15700,12,3,9,11,0,
39,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,1390,1390,"42,700",26,3,15,0,0,
1180,25030220,2,94,1,1,1,1,3/17/2025 19:22,3/17/2025 21:03,1390,1390,27100,38,4,33,24,0,
1155,25030220,2,94,1,1,1,1,3/17/2025 13:55,3/17/2025 15:34,1392,1392,28600,37,4,38,20,0,
516,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 18:21,1398,1398,"38,350",47,5,83,60,0,
1530,25030498,2,1,1,1,1,1,3/24/2025 14:01,3/24/2025 15:09,1398,1398,31600,12,2,42,30,0,
1661,25030486,2,179,1,1,1,1,3/26/2025 17:49,3/26/2025 20:32,1401,1275,21200,7,0,20,20,0,
759,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 21:58,1409,1406,25750,32,2,64,25,0,
638,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 14:53,1414,1414,"38,400",11,5,48,39,0,
345,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/22/2025 0:02,1415,1593,"46,500",18,3,34,0,111,
75,25020117,2,13,1,1,1,1,2/14/2025 9:23,2/14/2025 11:14,1417,1602,"18,900",22,4,8,0,169,
1777,25030379,2,93,1,1,1,1,3/29/2025 2:01,3/29/2025 4:08,1421,1421,26650,20,4,80,23,0,
1395,25030391,2,94,1,1,1,1,3/21/2025 1:59,3/21/2025 4:37,1423,1423,15000,8,2,12,18,0,
508,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 18:05,1427,1427,"38,350",47,5,83,60,0,
510,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 19:44,1430,1430,"38,350",47,5,83,60,0,
1537,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/24/2025 23:53,1436,1436,39200,25,5,43,42,0,
281,25020434,2,67,1,1,1,1,2/19/2025 20:22,2/19/2025 22:53,1439,1439,"14,050",11,2,28,0,0,
1158,25030220,2,94,1,1,1,1,3/17/2025 13:55,3/17/2025 16:12,1439,1644,28600,37,4,38,20,151,
1722,25030776,2,94,1,1,1,1,3/27/2025 17:59,3/27/2025 19:20,1441,1441,25300,17,3,10,24,0,
1424,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 14:35,1442,1442,41700,24,7,36,45,0,
511,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 19:17,1445,1445,"38,350",47,5,83,60,0,
857,25020556,5,94,1,1,1,1,3/8/2025 21:48,3/8/2025 23:26,1445,1445,27300,37,6,71,30,0,
1536,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/25/2025 0:35,1446,1446,39200,25,5,43,42,0,
886,25020556,5,94,1,1,1,1,3/10/2025 13:29,3/10/2025 14:37,1446,1446,29400,24,3,55,24,0,
1733,25030776,2,94,1,1,1,1,3/28/2025 0:02,3/28/2025 2:17,1447,1447,31400,17,4,26,34,0,
499,25020407,2,1,1,1,1,1,2/28/2025 8:59,2/28/2025 11:36,1448,1448,"17,100",7,2,15,15,0,
538,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:45,1448,1448,"33,600",25,7,21,36,0,
539,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:59,1448,1448,"33,600",25,7,21,36,0,
549,25020634,2,18,1,1,1,1,3/1/2025 9:57,3/1/2025 11:00,1448,1448,"23,100",14,2,30,20,0,
1426,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 15:51,1448,1448,41700,24,7,36,45,0,
1181,25030220,2,94,1,1,1,1,3/17/2025 19:22,3/17/2025 22:15,1449,1449,27100,38,4,33,24,0,
769,25020494,5,67,1,1,1,1,3/7/2025 9:38,3/7/2025 11:23,1450,1450,15700,12,3,9,11,0,
773,25020494,5,67,1,1,1,1,3/7/2025 9:39,3/7/2025 12:23,1450,1450,15700,12,3,9,11,0,
860,25020556,5,94,1,1,1,1,3/8/2025 21:48,3/9/2025 0:08,1450,1450,27300,37,6,71,30,0,
525,25020634,2,18,1,1,1,1,2/28/2025 23:07,3/1/2025 1:37,1451,1451,"27,050",25,7,20,30,0,
858,25020556,5,94,1,1,1,1,3/8/2025 21:48,3/9/2025 0:39,1451,1451,27300,37,6,71,30,0,
409,25020628,2,85,1,1,1,1,2/24/2025 21:42,2/25/2025 0:17,1452,1452,"11,200",5,3,15,0,0,
515,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 19:13,1452,1452,"38,350",47,5,83,60,0,
658,25020711,2,110,1,1,1,1,3/4/2025 20:00,3/4/2025 22:41,1452,1452,16350,16,3,50,15,0,
1734,25030776,2,94,1,1,1,1,3/28/2025 0:02,3/28/2025 2:48,1452,1452,31400,17,4,26,34,0,
1759,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 19:56,1453,1453,40600,17,5,65,35,0,
534,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:39,1457,1457,"33,600",25,7,21,36,0,
535,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 8:23,1457,1457,"33,600",25,7,21,36,0,
1847,25030722,2,84,1,1,1,1,3/30/2025 4:08,3/30/2025 6:16,1457,1736,30300,13,2,30,0,298,
557,25020633,5,2,1,1,1,1,3/1/2025 15:12,3/1/2025 17:38,1457,1457,"21,150",20,4,32,20,0,
884,25020556,5,94,1,1,1,1,3/10/2025 13:29,3/10/2025 16:02,1458,1458,29400,24,3,55,24,0,
1735,25030776,2,94,1,1,1,1,3/28/2025 0:02,3/28/2025 1:57,1460,1460,31400,17,4,26,34,0,
636,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 15:30,1461,1351,"38,400",11,5,48,39,0,
1110,25030337,2,13,1,1,1,1,3/15/2025 13:46,3/15/2025 16:12,1463,1580,27100,13,2,40,30,0,
1402,25030387,2,179,1,1,1,1,3/21/2025 5:47,3/21/2025 7:29,1464,1589,15900,10,3,14,12,0,
1535,25030609,2,94,1,1,1,1,3/24/2025 21:50,3/24/2025 23:09,1464,1464,39200,25,5,43,42,0,
1779,25030379,2,93,1,1,1,1,3/29/2025 2:01,3/29/2025 4:25,1464,1464,26650,20,4,80,23,0,
564,25020633,2,2,1,1,1,1,3/2/2025 0:45,3/2/2025 2:31,1465,1465,"35,550",33,7,45,35,0,
514,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 18:57,1466,1466,"38,350",47,5,83,60,0,
1425,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 15:28,1467,1467,41700,24,7,36,45,0,
1776,25030379,2,93,1,1,1,1,3/29/2025 2:01,3/29/2025 3:19,1467,1467,26650,20,4,80,23,0,
1747,25030487,2,179,1,1,1,1,3/28/2025 9:59,3/28/2025 12:03,1469,1469,25700,8,2,25,15,0,
972,25020831,5,94,1,1,1,1,3/12/2025 11:44,3/12/2025 13:13,1473,1473,25300,32,3,103,24,0,
1741,25030487,2,179,1,1,1,1,3/28/2025 5:53,3/28/2025 8:21,1475,1475,30800,17,3,34,20,0,
260,25020273,2,62,1,1,1,1,2/19/2025 13:43,2/19/2025 16:17,1476,1476,"29,400",38,9,48,0,0,
1393,25030387,2,179,1,1,1,1,3/20/2025 23:30,3/21/2025 2:10,1476,"1,476",32150,22,5,60,30,0,
1755,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 20:37,1476,1476,40600,17,5,65,35,0,
258,25020273,2,62,1,1,1,1,2/19/2025 13:43,2/19/2025 16:24,1477,1477,"29,400",38,9,48,0,0,
1739,25030487,2,179,1,1,1,1,3/28/2025 5:53,3/28/2025 8:21,1479,1479,30800,17,3,34,20,0,
536,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:17,1480,1480,"33,600",25,7,21,36,0,
537,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:27,1480,1480,"33,600",25,7,21,36,0,
1023,25030210,5,110,1,1,1,1,3/13/2025 19:26,3/13/2025 22:18,1480,1480,15750,11,3,21,11,0,
1028,25030221,5,56,1,1,1,1,3/13/2025 21:46,3/13/2025 23:37,1481,1481,16520,12,3,18,12,0,
952,25020831,5,94,1,1,1,1,3/11/2025 21:56,3/12/2025 0:43,1482,1482,31000,43,5,51,30,0,
275,25020273,2,62,1,1,1,1,2/19/2025 17:19,2/19/2025 20:13,1483,1483,"17,150",10,3,32,0,0,
1756,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 19:48,1483,1483,40600,17,5,65,35,0,
1869,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 20:30,1483,1483,44100,29,6,67,30,0,
463,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/26/2025 23:52,1487,1487,"40,100",20,7,35,28,0,
294,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 16:37,1489,1489,"35,000",31,7,21,0,0,
619,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:09,1489,1489,"44,800",23,2,90,35,0,
950,25020831,5,94,1,1,1,1,3/11/2025 21:56,3/12/2025 0:20,1489,1489,31000,43,5,51,30,0,
1754,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 19:19,1490,1490,40600,17,5,65,35,0,
1868,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 19:03,1490,1490,44100,29,6,67,30,0,
484,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 15:00,1492,1492,"33,550",28,1,23,35,0,
620,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:06,1494,1494,"44,800",23,2,90,35,0,
861,25020556,5,94,1,1,1,1,3/8/2025 21:48,3/9/2025 0:12,1494,1633,27300,37,6,71,30,0,
423,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 15:42,1496,1496,"38,500",15,3,35,30,0,
889,25020556,5,94,1,1,1,1,3/10/2025 13:29,3/10/2025 15:04,1496,1623,29400,24,3,55,24,39,
974,25020831,5,94,1,1,1,1,3/12/2025 11:44,3/12/2025 13:56,1497,1497,25300,32,3,103,24,0,
1011,25030094,2,13,1,1,1,1,3/13/2025 14:00,3/13/2025 16:05,1498,1542,16200,23,4,17,11,0,
1524,25030498,2,1,1,1,1,1,3/23/2025 4:22,3/23/2025 6:30,1499,1499,21500,6,2,19,15,0,
1018,25030094,2,13,1,1,1,1,3/13/2025 16:49,3/13/2025 18:33,1500,1500,14850,10,2,10,0,143,
1394,25030387,2,179,1,1,1,1,3/20/2025 23:30,3/21/2025 2:21,1500,"1,586",32150,22,5,60,30,0,
1867,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 19:34,1501,1501,44100,29,6,67,30,0,
586,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 14:50,1503,1503,"40,600",11,7,38,36,0,
422,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 15:14,1504,1504,"38,500",15,3,35,30,0,
1254,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/19/2025 0:20,1504,1504,37800,16,3,20,30,0,
1879,25030787,2,1,1,1,1,1,4/1/2025 4:38,4/1/2025 6:47,1504,1504,31050,22,3,30,30,0,
587,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 14:29,1505,1505,"40,600",11,7,38,36,0,
660,25020711,2,110,1,1,1,1,3/4/2025 20:00,3/4/2025 21:47,1506,1506,16350,16,3,50,15,0,
295,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 15:39,1507,1507,"35,000",31,7,21,0,0,
464,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/27/2025 0:27,1507,1507,"40,100",20,7,35,28,0,
800,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 23:53,1508,1508,34300,14,2,60,30,0,
432,25020505,2,2,1,1,1,1,2/25/2025 16:57,2/25/2025 19:43,1511,931,"18,200",16,4,23,20,0,
748,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 16:01,1513,1513,38750,44,7,48,30,0,
446,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 14:46,1514,1514,"39,900",34,4,24,30,0,
495,25020407,2,1,1,1,1,1,2/27/2025 21:44,2/27/2025 23:50,1514,1514,"21,000",6,4,17,24,0,
1531,25030498,2,1,1,1,1,1,3/24/2025 14:01,3/24/2025 16:11,1515,1537,31600,12,2,42,30,0,
699,25020629,2,13,1,1,1,1,3/5/2025 13:50,3/5/2025 15:17,1519,1519,21800,17,5,20,15,0,
1844,25030722,2,84,1,1,1,1,3/30/2025 4:08,3/30/2025 6:12,1519,1519,30300,13,2,30,0,0,
711,25020800,2,2,1,1,1,1,3/5/2025 21:41,3/6/2025 0:10,1524,1544,16550,19,2,15,5,0,
1227,25020548,2,179,1,1,1,1,3/18/2025 12:05,3/18/2025 13:05,1530,1530,33350,4,3,10,30,0,
1481,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:02,1530,1530,56700,25,6,98,54,0,
1518,25030223,2,2,1,1,1,1,3/23/2025 3:13,3/23/2025 5:22,1532,1532,28950,10,3,20,30,0,
216,25020183,2,13,1,1,1,1,2/18/2025 13:43,2/18/2025 15:57,1533,1578,"18,400",7,3,12,0,0,
1819,25030489,2,179,1,1,1,1,3/29/2025 17:45,3/29/2025 19:32,1533,1533,28000,26,5,60,20,0,
1825,25030489,2,179,1,1,1,1,3/29/2025 17:54,3/29/2025 20:22,1533,1533,28000,26,5,60,20,0,
1006,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 16:28,1534,1534,44800,20,6,53,30,0,
778,25020631,5,13,1,1,1,1,3/7/2025 13:46,3/7/2025 16:24,1536,1536,21660,17,4,48,10,0,
1226,25020548,2,179,1,1,1,1,3/18/2025 12:05,3/18/2025 13:19,1538,1538,33350,4,3,10,30,0,
1483,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:21,1538,1538,56700,25,6,98,54,0,
1495,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 17:35,1538,1538,49700,19,4,19,39,0,
1358,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 18:40,1540,1540,44100,14,4,21,30,0,
995,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/12/2025 23:38,1540,1540,43400,26,4,34,35,0,
1359,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 18:01,1541,1541,44100,14,4,21,30,0,
1007,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 15:10,1541,1541,44800,20,6,53,30,0,
901,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 22:14,1542,1542,33850,12,3,34,25,0,
928,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 18:06,1542,1542,44100,22,4,43,30,0,
1482,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:51,1545,1545,56700,25,6,98,54,0,
1302,25020830,2,179,1,1,1,1,3/19/2025 19:20,3/19/2025 20:46,1547,1547,31700,10,2,25,30,0,
573,25020567,5,96,1,1,1,1,3/3/2025 9:01,3/3/2025 10:33,1547,1547,"20,200",34,4,49,11,0,
1494,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 17:52,1553,1553,49700,19,4,19,39,0,
147,25020274,2,2,1,1,1,1,2/15/2025 20:56,2/15/2025 22:14,1556,1556,"25,900",18,5,30,0,0,
237,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 21:47,1556,1556,"38,300",12,2,23,0,0,
1797,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 15:04,1557,1557,38300,10,5,30,35,0,
747,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 16:48,1557,1557,38750,44,7,48,30,0,
1784,25030499,2,1,1,1,1,1,3/29/2025 5:42,3/29/2025 6:42,1560,1560,18200,10,3,22,10,0,
1788,25030499,2,1,1,1,1,1,3/29/2025 5:46,3/29/2025 6:48,1560,1560,18200,10,3,22,10,0,
236,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 23:10,1561,1561,"38,300",12,2,23,0,0,
1842,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 0:14,1562,1562,28500,29,4,47,26,0,
559,25020633,5,2,1,1,1,1,3/1/2025 15:12,3/1/2025 16:21,1564,1564,"21,150",20,4,32,20,0,
568,25020633,2,2,1,1,1,1,3/2/2025 0:45,3/2/2025 2:10,1565,1565,"35,550",33,7,45,35,0,
927,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 17:18,1565,1565,44100,22,4,43,30,0,
994,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/12/2025 23:33,1566,1566,43400,26,4,34,35,0,
129,25020274,2,2,1,1,1,1,2/15/2025 13:45,2/15/2025 15:19,1568,1591,"30,800",4,1,20,0,0,
356,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 15:38,1568,1568,"45,700",11,4,25,34,0,
368,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/22/2025 23:36,1569,1569,"37,600",10,2,21,30,0,
344,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/22/2025 0:43,1571,1571,"46,500",18,3,34,0,0,
1285,25020830,2,179,1,1,1,1,3/19/2025 13:47,3/19/2025 16:11,1572,1572,25000,2,2,11,20,0,
194,25020182,2,13,1,1,1,1,2/17/2025 21:49,2/18/2025 0:25,1575,1575,"43,400",17,3,49,0,0,
357,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 16:14,1576,1576,"45,700",11,4,25,34,0,
1760,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 19:50,1577,1577,40600,17,5,65,35,0,
1048,25030233,5,1,1,1,1,1,3/14/2025 13:52,3/14/2025 15:34,1577,1577,39400,32,3,100,25,0,
329,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 13:50,1579,1579,"34,300",21,4,21,0,0,
1645,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 14:57,1579,1579,46200,15,2,25,40,0,
1872,25030914,2,13,1,1,1,1,3/31/2025 17:47,3/31/2025 19:18,1579,1579,44100,29,6,67,30,0,
1084,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/15/2025 0:16,1581,1581,37800,20,8,52,35,0,
1117,25030337,2,13,1,1,1,1,3/15/2025 19:23,3/15/2025 21:56,1581,1581,29600,18,6,35,20,0,
1743,25030487,2,179,1,1,1,1,3/28/2025 5:53,3/28/2025 7:48,1581,1581,30800,17,3,34,20,0,
1678,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 1:38,1582,1582,35300,11,4,26,25,0,
